source_id,teff_gspphot,logg_gspphot,lum_flame,radius_flame
426408648827008,6181.564,4.5462,1.3482265,1.011497
427160267402368,4547.0366,4.4217,0.36709052,0.9667283
427435145311872,3614.8872,4.4111,0.096837476,0.7886402
428981333546752,3913.201,5.0236,,
429118772479616,5280.921,4.458,0.63325787,0.95052224
430325659000832,4311.345,4.4724,0.17045027,0.7382551
430531817411456,4577.6304,4.5408,0.2436273,0.78485584
433791696941952,3549.928,4.2366,0.10768262,0.8580713
442832603746304,3741.2493,4.6286,0.059680514,0.58047503
446917117095936,4187.6157,4.4981,0.08471671,0.5691581
448325866380032,4282.8813,4.6695,0.11121603,0.5988042
452723912916736,4738.2495,4.8755,,
453312323945728,5097.667,4.4154,0.6457309,1.0302469
459870738473088,3754.9282,4.6563,0.07934225,0.68528324
470213019817984,4453.82,4.5971,0.17700967,0.70425415
471312531432960,3279.7827,4.9058,,
471862287244800,4023.2505,4.675,0.06940165,0.55967534
473412770398592,3771.7827,4.7228,0.05188014,0.5331056
476466492154880,5129.3574,4.718,0.20302843,0.5701677
476707010328960,3283.2703,4.9601,,
476844449200256,5665.851,4.3771,0.92224765,0.9980175
478906033620736,4678.287,4.8068,,
481689172427648,3620.7441,4.6496,,
485232520871680,5088.0605,4.6444,0.49663296,0.9123479
488290537585536,4430.295,4.8132,0.1233127,0.5967141
491485993247744,5617.6743,4.1993,3.1575909,1.8695457
493203980161152,4695.2246,4.596,0.24220279,0.73716336
493302763869056,3979.4473,4.7085,0.0696215,0.55570644
497739465623552,6319.015,4.5939,0.84622604,0.7695463
503065225060864,4797.5845,2.6034,59.65007,11.177514
506157601516416,4136.3105,4.5159,0.13245536,0.70700234
506222025490304,6240.8433,4.224,2.24459,1.2815193
506604278112384,4744.6294,4.529,0.28327316,0.78913856
507154033928576,4819.0396,4.4054,0.3140351,0.8016906
507321537252352,4830.9673,4.8994,,
514227844527872,5749.6753,4.4042,1.2200658,1.1416484
514468362849152,4090.7534,4.838,,
517530674915456,4022.959,4.6818,0.083751656,0.59776783
523165672000256,5555.92,4.4588,0.50749284,0.76779425
525261616021248,5232.3247,4.3994,0.2883116,0.647901
527598078247424,5313.803,4.3645,0.8124024,1.0518198
534190852740352,6605.4937,4.3949,1.7496362,1.0068369
535363379112704,4985.3975,4.7059,0.30750617,0.74216425
536084933619584,4781.3564,4.8149,,
538588899583360,3290.273,4.6151,,
541891728791808,5728.94,4.7408,,
542952586063488,4050.7026,4.8922,,
544155176915584,5527.9604,4.6879,0.28455555,0.5814632
544709227942528,5635.407,4.4961,0.7878686,0.9323732
549553951094016,5282.6577,4.4277,0.5954401,0.92030096
550202490842880,3582.9517,4.4395,0.06700187,0.67850965
563499709590784,4202.521,4.7969,0.085976295,0.5607043
566832604226048,5194.511,4.6421,0.27130598,0.64260936
571642967620096,3961.056,4.8423,,
575323754943360,5156.6543,4.1199,,
575559977809920,3645.2117,4.8215,,
580267261595904,5713.327,4.7422,,
1340029955712,4550.9297,4.8175,0.08058926,0.4591462
5050881701504,3364.7883,4.8869,0.017984292,0.39375916
9689446227072,4201.7227,4.5152,0.17743438,0.79607785
22814866348800,3455.006,4.4355,0.039223377,0.54672366
25838523460224,4891.388,4.8572,,
29652454445824,4875.986,4.7806,0.19067842,0.60995024
33328946452480,3773.9036,4.6717,,
36803575600128,6035.1694,4.2256,1.8192663,1.224613
40681930443392,5728.393,4.7477,,
42919609016576,6170.0366,4.3627,1.5688927,1.0973905
51646982549632,4520.6357,4.6016,0.20675632,0.73978144
54700703735552,5246.154,4.7412,,
55632712209920,4661.385,4.3985,0.34583133,0.9029787
56968446492288,3344.3909,4.9683,,
64115272101376,3794.1746,4.3598,,
64699387672576,3376.5107,4.705,0.015574005,0.36188945
65146064264832,4277.1226,4.3489,0.11040883,0.6013029
69200513429504,4342.6606,4.581,0.09711429,0.5499101
70407399692928,4911.1274,4.527,0.46673545,0.9544337
75630079889280,4721.4004,4.6185,0.20904863,0.68224686
82467667849472,4905.886,3.1123,10.599837,4.603307
84799834555520,3243.1516,4.935,0.013475187,0.36708635
85005992988672,3633.4998,4.2558,0.11834318,0.86563164
91813516855040,4781.354,4.89,,
100192997396992,4657.0034,4.6417,0.1556162,0.6071185
106485124962560,4484.9463,4.4574,0.2171071,0.7690127
109714940365312,4811.9497,4.4695,0.65747255,1.1622405
110088602033152,4700.406,4.6514,0.16815767,0.6295749
114009907853184,4198.5776,4.3954,0.22322835,0.8896812
115861038128768,3153.9592,5.0738,,
116754391334784,4670.04,4.8845,,
120710056637440,5074.141,4.6673,0.4634304,0.87854266
122595546892672,3216.1877,4.52,,
122943439626112,3726.7646,4.6463,0.085522875,0.69914985
123729418203776,3423.4133,4.913,,
126276334256640,3815.723,4.6687,0.059933506,0.556464
127474629732096,3286.8608,4.7369,,
135587823417984,3968.6523,4.7113,0.11179571,0.7417342
137026637020032,3728.414,4.6814,0.06277485,0.6011617
137134011552384,4460.047,4.5153,0.20458141,0.75782216
138194868131840,4606.718,4.8253,,
138744624121856,3141.112,5.0009,,
140428251129984,3316.0664,4.608,,
140634409560704,3506.5952,4.7908,0.045158364,0.57637
144590074673920,5396.5977,4.2188,1.2026159,1.2613055
144929376460416,3693.78,4.3017,0.065150514,0.6336783
145169894618112,4251.421,4.5975,0.14693369,0.7004273
146544284158336,3816.4436,4.7822,,
150014617740928,3427.353,4.6972,0.016134126,0.36605173
155993212243712,4311.1865,4.8082,,
156130651191808,3553.4414,4.4166,,
157401961522304,4907.847,4.8554,0.10444373,0.4471371
161250252204416,4479.24,4.8626,,
165373421057280,4975.7593,4.6802,,
170909634234752,3518.7903,4.7348,0.033380847,0.4923081
172245368747008,3472.7478,4.4304,0.058272224,0.6650021
173241801125376,6296.5586,4.0514,3.0537615,1.4692326
177949085077504,3469.9731,4.6312,,
181144540751488,3264.0676,4.6249,,
181625577088896,5109.92,4.7335,0.18088241,0.5403664
191280663730944,4749.237,4.6963,0.15315428,0.5823832
191594196747136,4996.906,4.4748,0.3981932,0.84527516
193277823924864,6082.461,4.6414,0.5467311,0.6646825
193896299199872,4883.629,4.3661,0.54039276,1.0225487
199630080275200,4370.1084,5.0404,,
200214195576832,4464.39,4.6586,0.12907976,0.60308737
200695231916800,3319.2554,4.6439,,
207193517941120,4307.981,4.6578,0.11752894,0.6158746
209701778899840,3627.4749,4.2684,0.036864523,0.49372286
212794155284480,5608.858,4.3253,1.0567147,1.0879945
214645285894272,4487.7344,4.7074,0.104101434,0.5341642
219219426355328,4287.1133,4.8377,,
222724119691264,4637.3057,4.6669,0.29121488,0.84069717
226400611667072,4686.4355,4.6809,0.29696673,0.8363613
227805065750400,4262.2266,4.9186,,
230111463421440,5975.327,4.1018,2.4101725,1.4803221
232894602223360,4610.247,4.5412,0.22731654,0.74091816
238181706738176,5678.908,4.7427,,
238392160389632,4910.097,4.5437,0.3371965,0.80133307
243232588173440,5684.0483,3.726,4.5312257,2.2112713
243717919802624,5669.6904,4.1549,2.7752905,1.8018985
248386549050112,4455.591,5.0442,,
248592707469568,3849.2852,4.6428,0.033599835,0.41446134
249142463295232,3249.5818,4.9994,,
250624227238656,4846.866,4.3425,0.5658905,1.0648407
257835477139712,3176.4998,5.0037,,
259450385016704,3553.3674,4.3097,0.03265143,0.47670048
264192028711040,3554.2998,4.3167,0.053237844,0.6078755
268796233682816,3690.7417,4.7171,0.056841947,0.58302903
271136991013504,3684.4072,4.5519,0.11672277,0.84279996
275771260754688,4378.6934,4.3852,0.2445762,0.86012733
276905132125696,5109.4263,4.6409,0.634848,1.0185205
277867204796160,3211.0874,4.9464,,
283575216469248,7692.439,3.9479,15.752513,2.24305
285185828473984,5276.4116,4.692,0.5599735,0.8970654
285460706383360,4912.2056,4.8674,,
297280456613120,3321.2515,4.7012,,
304599080667648,4137.755,4.4944,0.16406903,0.7887977
304770879361920,6919.281,4.5935,,
305732952040832,3419.178,4.3748,0.055076852,0.6636564
320511935224192,5188.828,3.7878,3.0227578,2.1659093
320718093802368,5800.783,4.3024,1.6121743,1.2568253
321336568923520,4901.447,4.6396,0.23607212,0.68093365
323290778577280,3684.8684,4.2908,0.05245426,0.5688986
323565656488576,5760.3003,4.6402,0.56366855,0.75341886
325803334931712,5508.3877,4.1806,1.9518664,1.5340067
327349523156096,4776.3613,4.6768,0.1803274,0.62430036
332774066427392,5637.861,4.697,0.333608,0.6043526
333396836534272,4400.8115,4.6133,0.057010137,0.4197041
334973089637760,3546.9358,4.4727,,
335114824032512,3612.9011,4.4815,0.02881904,0.4338419
335492781129472,5554.16,4.5742,1.4508483,1.2963121
338615221943552,3433.5073,4.4393,,
339925187377024,4695.1704,4.4977,0.3014289,0.8051229
341711893766272,4644.7427,4.4325,0.36946186,0.9424706
344215859296000,5368.42,4.7576,,
358543869931520,5598.1924,4.7159,0.32371143,0.6033345
367138100139136,3755.6829,4.7398,0.04936724,0.5234266
367958438516096,5135.0376,4.7928,,
370088742135936,4058.8652,4.4671,,
370093037645952,4059.3555,4.6933,0.22183144,0.94127405
372704377758592,4907.861,4.4659,0.4405474,0.91636837
374521148392064,3849.902,4.8763,,
375895537935104,5365.568,4.7609,,
377136783985920,4806.672,4.6419,0.28393635,0.7680184
378442454064128,5559.407,4.4939,0.59743685,0.8259273
382080290739584,4502.1475,4.7873,0.18904535,0.7149873
382183370232192,5709.386,4.6747,0.36248806,0.61560786
384489767994624,5845.7656,4.7192,0.39651445,0.614915
384554192011648,3330.6948,4.5861,,
391980191001984,4976.882,4.6269,0.31854406,0.76121455
394759034482176,4364.038,4.849,,
396412597243520,3463.797,4.8005,0.025763132,0.44630164
397439094089216,3774.573,4.5769,0.05185881,0.5560557
397679613355648,3720.6587,4.8172,0.12845623,0.8707761
399363239449984,3647.1052,4.6327,0.07186561,0.6682366
406303906583296,5529.262,4.7488,,
406583079777920,5445.5327,4.6965,0.2705674,0.59467554
406613144233344,5314.8853,4.7,0.24153578,0.58024484
407098475852160,5202.2793,4.6692,0.21367398,0.57059854
409636801215232,3861.9807,4.8508,0.04521399,0.47856537
415276093579008,4403.7163,4.5722,0.16375905,0.6903151
427851757822848,4638.721,4.5055,0.29626477,0.8413869
429844622642688,4501.5547,4.3259,0.2975162,0.89898634
433830352313600,5476.0444,4.3822,0.74505866,0.9581195
440388766740096,3166.739,4.9992,,
442415991268736,3734.58,4.706,0.05537143,0.56486225
447501232640384,3386.301,4.4996,0.036176216,0.5567415
450151228015616,5462.791,3.3542,16.512823,4.596431
450421810425856,4682.2515,4.7876,0.20411685,0.6865533
459149183944320,5194.922,4.4008,0.74192655,1.0535461
460768387190656,6053.9214,4.4325,1.0114859,0.9109454
462413359121792,3278.2832,4.1786,,
462486374109696,4629.982,4.7106,0.42352962,1.0142485
464921620061440,3350.3467,4.6603,,
465402656396800,3936.0454,5.018,,
467017564092928,3330.3164,4.4812,,
470732711313664,5438.3,4.5717,0.3567055,0.67125916
471832222941184,4189.246,4.5887,0.16633269,0.7700113
473618929332736,5178.1855,3.8529,2.2832813,1.8890597
476848744716032,4761.496,4.5867,0.25997072,0.74719286
481212431486720,5527.396,4.5679,0.7919179,0.9743167
481968345729792,5206.3906,4.7706,0.17338568,0.51797354
484747189170176,3553.9136,4.3767,,
485026362440448,5578.6377,4.183,2.6066277,1.7177685
485438679484160,4872.3813,4.7997,,
485777981342080,3290.9849,4.6377,,
487019227294080,4417.6465,4.6757,0.12715964,0.61040086
491000661611136,3591.7095,4.4082,,
492104468536448,4547.1963,4.6123,0.21034577,0.7400182
493474562586624,3438.1965,4.6197,,
495437362584960,3839.4546,4.7932,0.07585688,0.62703824
497361508504064,3633.0352,4.7093,,
502339375143808,5876.407,4.638,0.45576268,0.650995
503099584799872,5224.268,4.3036,0.5099707,0.8914135
505539126218880,5346.4146,4.736,0.07914822,0.591159
506565623422720,3684.3303,4.7761,0.047316507,0.5301123
507012299590912,4937.3276,4.8548,,
510104676110080,4779.8213,4.858,0.08273225,0.42215645
510693086988672,5659.102,4.1399,1.640704,1.3363849
516633026363136,3552.5598,4.3694,,
518247934083328,4859.4575,4.6624,0.39819154,0.8945505
518664546255360,5042.5483,3.6199,4.5561953,2.8132012
519484884649600,4011.579,4.7347,0.15532948,0.8246421
520584396297728,3728.6965,4.7718,0.062831424,0.6052952
521035368224128,5911.0596,4.063,1.2936984,1.0938425
523200031939712,3580.8928,4.8056,0.030293534,0.45346397
525566558393600,4016.4072,4.7127,0.08319845,0.63248813
532889477954048,5521.891,4.548,0.6104665,0.85546684
533263139767936,4263.8813,4.825,,
537974719263488,3595.422,4.648,0.04575534,0.55092037
540066368029952,3484.8062,4.8277,0.03731942,0.5307794
541857369661824,3407.764,4.8685,0.015305935,0.3564357
542574628937856,4328.584,4.5236,0.19110665,0.7775201
544743587681792,7291.723,4.0714,7.9060082,1.7621993
549068619228416,5592.2764,4.3243,1.0331986,1.0818223
550447304258304,3604.3252,4.6855,0.041057155,0.52138686
558826785201792,4984.125,4.7874,0.1407341,0.50210243
570680894929920,3236.9333,4.6253,,
575250740152192,4215.324,4.7329,0.1275364,0.66819173
580920096960640,5029.4937,4.4577,0.58119684,1.0014088
583673171346560,5266.306,4.5964,0.40479216,0.76667124
587517166374272,3382.8486,4.6171,,
590132802155008,5058.966,4.4592,0.521184,0.9477215
590540823356160,5129.8193,4.7888,,
591399816834432,3870.0266,5.0365,,
591949572648448,4001.8303,5.013,,
597726304328704,4611.52,4.5384,0.25377658,0.7856426
598718441084544,5396.343,4.6572,0.28613874,0.6150587
601123622805376,4472.2324,4.6503,0.13465944,0.6112265
604009840827392,3356.768,4.6311,,
604529532522624,5998.2515,4.4281,1.2603128,1.0433758
604976209150720,4802.2725,4.6046,0.2646636,0.74215287
606724260191488,5337.725,4.0006,1.853382,1.6574384
616963462208896,3051.7087,4.7282,,
617105196768000,5227.6274,4.5935,0.46353227,0.830898
625282814521728,3506.2507,4.6643,,
630986531054720,5734.5034,4.2934,1.3512418,1.1809304
633524856481792,5344.965,4.7217,0.31914023,0.6617666
635998757658880,4325.2017,4.6146,0.112864904,0.63598776
638300860129152,5470.0386,4.6433,0.3291738,0.64401853
639095429300608,4347.7534,4.7189,0.09859027,0.5570004
640332379876480,3382.7446,4.4264,,
640710336995072,3416.1948,4.5907,0.024472805,0.4463987
644279454621312,3436.3284,4.6308,,
648613076816128,5449.9824,4.6452,0.7750574,0.99359745
648887954721920,5369.7993,4.2597,1.2251221,1.281628
653423440194432,5913.4937,4.291,1.2826809,1.0791894
34361129088,3478.5408,4.7,0.02040507,0.39229447
5291399871104,4125.9575,4.9225,,
6219112811008,4145.219,5.0021,,
13778255268992,4771.864,4.7085,0.22503753,0.69521034
15736760367616,3394.183,4.6013,,
17390323414400,4168.496,4.2829,0.32315195,1.0914448
17665201300224,4461.744,4.5454,0.2366062,0.83157384
23746874987008,4970.119,4.6822,0.39666632,0.86562943
24124832108544,4095.7148,4.7204,0.08116582,0.5830506
25357487115136,6177.869,4.6977,,
27522150631936,4572.7627,4.4003,0.34100395,0.9306354
29686814164736,3488.3167,3.9983,0.0813914,0.770549
35016869161600,5204.6133,4.6134,0.6009922,0.96319246
35291747103360,4764.425,4.5153,0.25655267,0.7430077
41064183148160,5748.2266,4.4757,0.7444712,0.87647843
43641163519872,5826.28,4.1895,2.0961006,1.4174243
46974058156160,4325.6123,4.612,0.15128976,0.69262546
49413599559424,5698.17,4.4727,0.79941857,0.9185147
52845277837824,3482.6528,4.2923,,
52913997318528,5729.2104,4.7455,,
53395033666048,3801.1128,4.6471,0.071789876,0.61810446
58759448371200,5799.71,4.7192,0.39300773,0.62185913
60748017723776,5189.7085,4.5884,0.50261664,0.88513464
62294205953152,3443.429,4.629,0.031224456,0.49921653
63672891158656,3470.9028,4.5757,,
75797582929024,4747.7715,4.8139,0.10668291,0.48221752
76111116227456,4347.696,4.6441,0.14915514,0.67655987
76832670731520,4355.795,4.2446,0.42366356,1.1448836
76901390208128,5374.577,4.6758,0.28172582,0.61326426
77966542094592,5149.101,4.1444,3.4713638,2.3406394
85560044271360,5063.3975,4.5979,0.26211303,0.66290194
96177203428480,4388.1265,4.6533,0.23662542,0.84620225
97551592960640,3517.9097,4.7921,0.027181864,0.443604
99505802621312,3245.004,4.918,,
104694123156992,3231.7432,4.6786,,
110569638383488,3563.336,4.6323,,
110677013041792,5553.0596,4.4851,0.61844885,0.8515698
115757958912000,4967.642,4.799,,
116483808818560,5205.3506,4.424,0.57697135,0.93379927
122737281195008,6465.6855,4.012,5.6024165,1.8850774
122767345592064,3495.588,4.6112,0.019304838,0.39443818
134552735854336,3397.2478,4.6573,0.019360866,0.4012542
142730353196160,4000.6707,4.866,,
143593642261120,4465.4883,4.6356,0.15779166,0.6643486
143864224567168,4769.986,4.6027,0.36055112,0.8658059
148026048510208,3657.8447,4.393,0.07789713,0.6888434
149125560114176,3653.3435,4.5016,0.06403508,0.6349641
150461294342656,3742.9873,4.8528,0.041395634,0.4870209
164961104192640,4858.1694,4.8781,,
168225279341056,5129.093,4.7855,0.16945378,0.5205595
169634028387840,3267.7502,4.8174,,
181316339447936,5182.4287,4.7878,,
182660664777984,3905.4084,4.7749,0.04464822,0.47693914
184717953688704,3755.8704,4.9028,,
187466732764032,4967.6147,4.654,0.28182474,0.71744865
193514046567552,5414.3345,4.3799,0.99888104,1.1355382
196438919861632,4495.743,4.5231,0.46191624,1.1139293
200351634531456,5455.5537,4.6309,0.2998294,0.6132614
200901390349952,5469.9937,4.3441,0.8352517,1.0177944
201829103548928,3993.8218,4.819,,
204376019419648,5370.4097,4.0918,2.730208,1.9125233
206261509668096,5270.1934,4.3847,0.6410508,0.95767814
206639466791296,3382.416,4.6834,,
207842057505152,5392.2915,4.7618,,
208907209396224,3551.8306,4.4785,0.05658367,0.6301401
210182815174400,6183.264,4.2087,1.9459392,1.2137578
211862147072384,5732.621,4.7102,,
215504279339648,3565.7761,4.7766,0.03724478,0.5059158
217290985752704,4133.117,4.9999,,
218326073157120,4402.116,4.4837,0.30911636,0.95320123
218566591353984,5638.672,4.3924,1.4003105,1.2434059
219215131262208,3274.7703,4.9253,,
219906621150080,3766.0803,4.8357,0.044141483,0.49544573
224678329531392,5038.1265,4.7553,0.3694286,0.7942435
225983999601792,4728.9023,4.8153,,
238112987256832,3521.4475,4.6946,,
242270515613952,5271.4316,4.783,0.25126827,0.6042935
244714352213888,4700.881,4.7253,0.16795969,0.6207652
254541237412864,4400.2607,4.4831,0.21162312,0.79185665
258011570448256,4475.374,4.3792,0.28266913,0.88662416
258492607319680,4740.0474,4.8088,0.10235275,0.47506323
258591391389568,5073.1025,4.5971,0.43320245,0.92043006
260038795547776,3721.974,4.6023,0.13828458,0.90853983
260966508484480,5779.908,4.3458,1.2651573,1.1243919
262164804347520,3337.5312,4.6959,,
265222820879104,5018.175,4.7927,,
270720379197056,5816.501,4.2582,1.3474046,1.1427256
277764125579648,3364.1826,4.4325,,
279452047694976,6008.201,4.3414,1.154128,0.9917574
284601712921600,3256.4573,4.61,,
291611099774592,3488.3281,4.4625,,
292848050357760,3444.9868,4.1866,,
296941154686208,5574.4497,4.6019,0.5106519,0.76342493
298139450234624,3416.0767,4.989,,
298345608489344,4427.1875,4.5179,0.15751983,0.673496
299793012977408,6037.0884,3.8673,2.34348,1.406126
300411488269312,5257.3457,4.4072,0.66702765,0.9814645
300514567485696,3379.0066,4.9357,0.012501053,0.32610443
305771607451648,5674.944,4.3614,1.2960287,1.178038
306733680123392,5601.113,4.5784,0.91335344,1.0061823
307931975295104,3597.5466,4.118,0.09608351,0.79656285
308108069657344,5685.808,4.4331,0.75658256,0.8864411
309856120655104,3393.1714,4.6032,,
310027919563264,4238.7314,4.6592,0.1629094,0.74619156
310234077964032,4693.4644,2.8044,14.743841,5.741414
317247760082304,5631.025,4.4464,0.6869122,0.86842024
323256418836736,3623.8542,4.9271,,
335694644144384,3910.173,4.7397,0.07011081,0.59224135
339817812763008,3460.1575,4.3119,,
354283262366336,4552.197,4.8296,,
357341279081728,3414.185,4.7465,,
357792251311232,3544.4229,4.5418,0.08468534,0.7727423
360541030376576,4227.0615,4.6467,0.11732422,0.6377295
361086490575488,3910.1516,4.3978,0.040333822,0.43368468
365518896832384,5574.9546,4.7076,,
365896853956736,4784.0137,4.8232,0.09712227,0.45385912
367030725327616,5296.6343,4.7453,0.22249909,0.5619633
369543281833216,4242.766,4.621,0.1341305,0.67832905
372635658281728,5097.186,4.3966,0.8340718,1.213298
372979255018880,5298.4053,4.7757,,
374418069175296,3685.4834,4.4066,0.07270923,0.6607378
374834681515648,4687.457,4.4584,0.35290155,0.88871753
380160440980992,3794.7036,4.8195,0.034986634,0.4332675
386963669172224,5313.3394,2.8694,64.31266,9.461766
388265043890048,4180.0503,4.7151,0.091028824,0.5694138
389128332716288,4878.3555,4.6539,0.46798193,0.9634152
391396075444608,5769.2056,4.3493,1.1458815,1.0732747
393492019459968,4983.791,4.0958,2.6724865,2.1838877
393522083757184,4997.9893,4.5328,0.34538326,0.7848808
394213573991296,4660.6045,4.4739,0.26730388,0.79237306
408782103030656,3919.7458,4.6978,0.05964752,0.5410997
411457867490048,3726.9202,4.6424,0.1224111,0.8463358
413386307970176,5109.7456,4.6565,0.5624376,0.95917994
416994080497280,3798.943,4.7829,0.085236646,0.6721319
421838803605120,4598.97,4.561,0.20579907,0.71465504
425480935871104,5503.5693,4.4026,0.8386634,1.0111762
437055872097024,4711.0933,4.8002,0.24698657,0.7479911
438980017534720,3875.3354,4.7133,0.060752492,0.54768425
440148248514688,4646.375,4.7954,,
445302209250560,6434.7515,4.1319,3.766537,1.5612276
447505528130432,3674.8806,4.6736,0.043195724,0.5124806
450662328595712,3334.989,4.5936,0.020230375,0.4251551
452655193446528,3271.588,4.9685,,
454068238186240,5967.2534,4.3655,1.0791934,0.9690408
457332413326464,4668.2354,4.5906,0.20246738,0.69003814
458599428141568,5688.949,4.7116,0.36612764,0.62125987
464891555793280,4298.135,4.6187,0.14617516,0.69215107
465372592100096,5862.561,4.3955,1.1256489,1.0227509
470968934033280,5766.3403,4.7408,,
471346891170816,4155.139,4.6857,0.15251096,0.75191784
483819476208256,4780.627,4.836,,
484918987855872,3656.7485,4.5528,,
485400024213888,5197.772,4.787,,
486297672791424,5906.9204,4.6027,0.5048292,0.67900425
486813068865152,5212.2847,4.6356,0.4003934,0.7758869
490279106896640,4467.857,4.4356,0.29475242,0.90620935
498353645459200,4739.4985,4.8756,,
504817571715072,5366.148,3.28,15.22653,4.5208044
509314402109440,5695.9746,4.6864,0.38291356,0.63518703
511689519368448,5283.9224,4.3321,1.5372922,1.474607
512067476520960,4168.164,4.6196,0.10463661,0.62813145
513575009621120,4329.851,4.4401,0.22282502,0.8454719
514781895821056,3466.588,3.9909,0.14983808,1.0590944
516495587398528,3412.2869,4.4603,,
521271591070848,3513.2295,4.6078,,
525914451071232,5780.3745,4.2406,1.4465023,1.205228
526425551878912,3632.8218,4.6264,0.033168003,0.47111404
527696862211712,3984.7922,4.8129,0.0677278,0.54127115
536630394148608,3174.0105,4.9617,,
540616123854336,5165.562,4.7866,,
541715635470336,3570.1028,4.505,0.05882557,0.6400843
543502341876096,3907.212,4.7316,0.078086354,0.61438495
544777947419136,5276.7593,4.3699,0.7956075,1.0641502
545598285874560,6145.9263,4.6612,,
549240418179328,3361.6145,4.6737,,
550138066615168,4002.8455,4.364,0.16200218,0.836266
551237578324992,3848.8076,4.7708,0.07718704,0.63058925
552611967772800,5630.9478,4.1005,2.7567468,1.7436173
554531817628672,5541.016,4.1055,3.2472756,1.9515492
558173950181504,3398.2717,4.2323,,
558728001199872,6095.4336,4.4869,1.0732417,0.9228816
564908458869376,4163.821,4.9734,,
565595653639808,3330.1172,4.9543,0.00977943,0.2975091
567863396373504,5357.4204,4.7289,,
570028059900416,4553.2812,4.7841,,
575731776499968,3575.7283,4.5801,0.030919129,0.46851423
577969454773120,5289.0737,4.6603,0.3258517,0.76180995
579240765090048,5768.74,4.6044,0.43528742,0.6621754
581366773565184,3697.43,4.7338,0.078383766,0.6839311
582500644938624,3322.8198,4.6688,,
584703963497728,5381.5596,4.6379,0.30365512,0.6370097
586417654726784,5363.344,4.7633,,
595419906237184,5919.35,4.6192,0.4767129,0.66137946
595767799246464,4618.6445,4.4906,0.39309356,0.9805596
596210180224000,3317.0696,4.9124,,
598069901712256,4640.9067,4.8663,0.07321228,0.42437533
600333348794752,3389.217,4.9133,,
600578162640768,5152.053,4.1996,0.66433746,1.0216283
600956119762432,4410.815,4.7471,0.1804175,0.72489
601196637930112,5247.4067,4.4967,0.6008036,0.93790203
601540235315328,4385.805,4.4917,0.18018526,0.73781294
601677674268288,5397.8774,4.416,0.6470006,0.9188927
603563164231808,5310.242,4.676,0.55867946,0.87847817
612500991851776,4334.367,4.6623,0.22617994,0.8482244
614150259288832,3882.2515,4.6408,0.065487966,0.57436377
616413706395264,4782.0337,4.8918,0.08161417,0.4161484
617448794148608,5777.399,3.9608,2.2935886,1.5118011
619265564711808,5190.5293,4.6821,0.25834858,0.6266786
622186142485632,3383.6213,4.5842,,
623736626265984,5357.809,4.1714,1.791896,1.5837756
625042296319360,4395.8833,4.812,0.070100866,0.4586843
628409550902016,3601.0916,4.0554,0.10351622,0.8262568
628993666232960,3484.5347,4.4223,0.031372007,0.48646095
629092449919744,4541.1367,4.8047,0.091315545,0.48687842
636926470596608,3730.486,4.7714,,
646104815949696,5010.852,4.4487,0.3867293,0.8211177
655961765961600,4548.944,4.8697,,
662803648759936,3475.5554,4.5195,0.024491642,0.4384335
668610444578688,4203.827,4.5385,0.13006589,0.6795213
669396423013760,4723.127,4.667,0.1544506,0.5873757
672969836194432,3624.1946,4.7799,,
674859621830528,4901.1562,4.7811,0.1372968,0.5138596
675959133081088,4432.942,4.8419,,
679674280317952,4852.833,4.4239,0.45482528,0.9565717
682659282076672,3737.7593,4.4127,,
686198335406080,6088.735,4.1049,2.1141744,1.2953831
687645739596800,5068.626,4.4669,0.56751394,0.97596467
6017249992832,4255.6987,4.6762,0.28593498,0.9822111
6223408420864,4995.751,4.6522,0.2833392,0.7141366
7941395336832,3983.6702,4.702,0.06720032,0.54512435
16355235668608,3624.5466,4.5949,0.044199016,0.5428481
31748398476672,4825.55,4.4451,0.39561307,0.9000511
38693361197824,5883.8447,4.1624,2.4813936,1.5376697
42713450599296,5382.6323,4.6647,0.40535575,0.7359462
44878114096768,5298.5244,4.441,0.48332846,0.8143089
45324790696192,5855.5234,4.4641,1.0379748,1.0119066
50233937526400,4911.2485,4.831,,
53017076542080,3772.0168,4.9016,0.023882268,0.36407304
57415123071872,3571.43,4.8023,,
62057983280000,5066.428,4.412,0.6060137,0.99252063
64768107152640,3171.652,5.0024,,
65214783741312,5406.015,4.7749,,
65558381137152,3838.2405,4.8662,,
69067369899904,5460.5273,4.1746,2.0477943,1.6483544
77756088175232,3727.5034,4.6609,0.046304747,0.52665514
81673098357120,3602.359,4.5158,,
82295869155584,5483.809,4.6934,0.29216686,0.59765714
85319526102144,5626.0317,3.8962,2.9746141,1.8072579
85452669604992,4195.799,4.4159,0.18733081,0.7807832
87896506477184,4344.6084,4.5085,0.14239267,0.6707626
93668942515712,4447.023,4.4401,0.3001637,0.93204635
99299644189568,5374.394,4.6107,0.32167217,0.6551027
99475738307840,3432.5198,4.5648,0.03085897,0.49899173
106824426880640,5574.0947,4.6028,0.40429547,0.6823892
106996225569408,4782.879,4.8162,0.24979274,0.72868484
109199544291200,4219.262,4.7214,0.12906714,0.6715309
109783659841664,4802.6387,4.8027,0.11558595,0.48789495
115796614248064,5351.2124,4.7477,,
118712896452096,4925.0967,4.4933,0.31796435,0.7700597
128028680888960,3402.5708,4.6707,,
133732397478144,5783.761,4.2928,1.2129259,1.0968946
