source_id,radial_velocity,radial_velocity_error,phot_bp_mean_mag
2691879342987904,14.735218,1.0895945,11.992945
2710747134726400,-14.025222,4.2103453,13.081139
2756510010854528,-34.386993,3.1569865,13.617435
2757716897040512,7.0607343,8.230006,14.821809
2764898082314624,18.50474,2.4706607,14.438137
2769777165164416,8.154017,1.1355857,11.849716
2770150826974464,-7.6545763,0.617384,11.326762
2771048475481728,2.4853146,0.88948023,12.998052
2782558987861248,31.6332,7.5860023,14.933106
2787674293549696,1.6372223,1.2802837,12.291977
2794928493663872,-19.832598,6.0692706,14.601204
2797402394842240,15.621687,3.8035283,11.969657
2816643848319360,-25.346035,6.0984454,14.47741
2853924164434048,26.615587,0.4066476,11.610748
2857635016180352,58.17897,5.8957796,15.825888
2865091079398656,31.696976,5.051184,15.630528
2872615862076160,5.098728,0.23908387,11.819429
2891749941058560,30.825405,0.34501088,9.992639
2979027971793152,44.504845,1.9668716,13.92334
3012837954367872,-22.265694,1.6583506,13.707512
3018541670927872,-7.7480507,1.1299208,12.386467
3024451545918080,-66.36809,0.22670002,11.336966
3025447978330880,-84.00472,3.101493,14.158835
3025791575758208,34.789654,2.5239332,14.92005
3079736364934528,34.079437,2.4873471,14.33543
3107121076503040,25.931828,3.0067954,14.090328
3108495466036736,73.271484,1.1652427,13.07576
3146050660064896,45.70045,3.4520457,13.745696
3149452274135680,-2.8442075,6.349431,14.670183
3168659367857920,-6.963656,4.100886,14.540856
3179036008830848,28.16455,0.46345535,14.121774
3221401566227968,30.4445,4.978416,14.831221
3230541256664576,29.686968,6.894563,14.453553
3242979481989760,83.17424,6.9854455,14.906434
3247514967446144,-41.818027,2.409296,13.746062
3257376212361472,11.395111,2.3476887,13.381829
3262495813377408,68.102234,3.799767,14.607851
3281977785042048,-13.123972,1.6710018,14.007847
3300600763202944,-17.03257,3.1515388,13.964812
3313004628742656,-5.8467746,11.36327,15.650926
3340217541500032,-13.097796,2.0803225,13.151214
3358084605484800,20.425661,3.7060325,15.362778
3362860609095680,10.485923,6.068385,15.920483
3376535784958080,31.749746,7.005845,15.067901
3376982461558144,18.573147,2.8332531,14.708376
3415602807568512,-7.144069,4.3472714,15.454712
3416461800580864,-23.343945,3.8388298,
3427353838085632,-163.0417,9.468678,14.910315
3436115571344256,55.88331,12.880159,16.2733
3462572569860736,18.908348,1.9222463,13.806972
3522186715925248,-6.969174,2.3023767,14.283014
3532185399784576,-23.77529,0.9761197,12.853222
3557714685414400,-26.824123,8.986181,16.596474
3612346669351168,73.521355,2.0826936,13.438769
3644846686476416,67.67372,3.6666417,13.125499
3660450303132288,-33.684628,0.32434633,11.036527
3665363745716352,-34.022453,6.6033597,14.762399
3679313799492864,-23.181135,3.575762,15.08617
3715769481888768,9.754344,10.515349,16.389786
3716624179957248,50.892544,0.30918676,12.089616
3727932829288448,-2.0767195,8.338862,
3751572329306368,-9.224731,8.234581,14.766437
3763254640285056,33.758865,1.7321987,13.51398
3778093751735680,0.5818062,2.7913353,13.442087
3784282800164608,-20.422842,4.3064933,14.67409
3821112144185984,15.257029,0.35737684,11.010065
3845821091756672,48.211983,4.4895253,14.562753
3854097493014528,-11.546889,0.4783216,11.5184
3862206391694976,-43.998558,5.3987274,14.307517
3895196035735424,-5.541868,0.1438256,10.552834
3917014469612160,39.66523,0.24253717,8.317056
3929006018278656,-36.058037,1.0844009,12.777587
3941371228833664,76.132706,1.315211,13.175154
3948350550918016,7.433688,2.85319,13.469981
3953057835064192,21.166283,7.539921,14.404211
9281425163264,-26.799025,0.59279585,10.946025
25361782720768,-2.098042,6.354588,15.915678
35596688952320,-1.7027092,5.0727725,12.953921
62951336478720,76.26987,4.647113,14.127634
91469919274368,21.192545,2.2707448,13.470908
115727894578176,9.915567,0.24496616,11.367058
154829276705920,8.6005125,6.0281243,16.789482
156306745454592,-52.232204,3.0510309,14.093225
173211736706432,29.133398,3.2629645,14.697957
193999378414464,27.680405,3.4197881,14.888095
209319526138496,-50.371006,1.6595484,13.659648
250246270117248,21.995173,0.12798081,7.9985847
256534102237056,-2.6529768,5.253031,14.758678
260416752668928,-21.543186,6.980918,14.803841
305771607451904,16.7982,0.561377,12.2616825
332469124171904,15.14028,4.9785795,8.641413
344907349431424,-19.70458,1.8205559,13.568024
371501786918400,13.0055485,5.334023,14.594354
392839184433920,-27.198906,4.9716268,15.206711
403868660465408,-30.980228,0.20216496,11.8139
411221644455936,8.694382,4.5478544,16.118824
422899659838336,22.9093,1.3953766,12.815321
435750201986944,-25.006182,0.56558627,11.791845
462864331200768,18.506506,2.045356,13.7417965
473172252735104,-39.341454,4.2081776,14.105303
478837314024832,4.056913,3.17836,13.888794
503374462706688,15.193443,1.2660434,12.824344
510143331157888,0.8341111,3.5880764,14.249002
522237959062784,-2.4700735,4.192599,14.64129
535294659636864,12.035548,0.9929509,13.582236
557147453230208,-5.6004677,7.713946,13.934314
557731568785408,13.053955,4.392331,14.285191
589067650298496,-81.93974,4.00347,14.311697
597382706948224,37.30273,4.071034,13.7028265
640121926259840,-15.24294,0.50293124,13.030765
650605941638272,1.2008135,5.84715,14.566582
713346823993344,-17.60802,1.3631827,13.880495
715683286201344,-21.559675,10.015715,14.927494
726128646617728,0.4993357,3.8418627,14.811605
726472243997952,-38.52985,5.6926613,15.366806
730526693154432,33.419655,4.603487,14.761269
742140284741632,13.205123,5.375081,14.525236
751417414095744,13.445265,9.179641,15.007438
758323721482880,87.67592,13.434013,14.251769
759388873367168,-25.115057,5.2947564,14.506133
759457592843776,-0.058047518,3.1381717,14.629785
771483501269376,-6.028071,0.5892319,12.554553
783784287584128,31.423405,5.5118175,14.225986
797803060809472,-3.8167644,6.9665494,14.915597
802338546298752,24.572027,3.692704,15.443282
878720244613632,-15.070533,4.3076897,14.82219
886176307833600,11.33565,8.452949,15.206003
941667285268480,31.520838,1.4265864,13.3087435
945034539820032,20.29042,0.5340477,10.797973
949776183496704,26.521444,1.4895817,13.419357
955170662439424,27.50646,13.1355505,16.212925
968330442234112,82.1957,7.673425,15.641234
990939150210432,21.545145,4.2810054,14.220966
991969942357120,-35.897697,4.61269,14.028933
1007702406870784,8.703549,2.164823,12.888478
1027837213547776,22.295153,1.2319368,13.188468
1050553296250368,19.743397,7.613545,14.652848
1111266953911936,25.016722,5.085358,14.212522
1112469544754688,-60.454502,3.190552,14.231523
1114909086181760,-37.076252,6.461014,14.822186
1127450390829312,23.887806,0.12845668,10.163431
1166173815955456,-48.302563,1.4769982,14.225509
1178886919152512,36.100407,3.9284582,14.932065
1188542005622144,22.91727,5.0324597,14.106873
1202075446817152,-1.6646122,0.84554917,11.671958
1207680379906048,62.094242,2.5807147,13.857921
1216201594967168,61.122578,1.9811108,13.251152
1221870951795968,17.606163,3.3524885,13.819021
1247812554302464,-53.725178,16.601648,14.797576
1250045937274752,-144.55713,4.5681415,14.676802
1252004442359040,8.010557,3.949422,16.055084
1259426145147008,7.9304123,5.33771,15.8124275
1260594376944384,64.02336,5.088579,15.156387
1296942684447104,-19.052124,0.21128239,10.728
1310278558528128,24.821262,1.4463181,13.59551
1314917123228544,37.204086,8.737925,15.609394
1325809160241920,11.159162,5.4807935,14.718124
1333918058522368,26.249235,3.7498977,14.474065
1336460679156864,-152.16545,4.582798,15.712071
1338900220605568,16.726322,5.854174,14.859184
1340716991128192,3.8229067,2.0239506,12.84543
1370786057738624,58.10578,2.2679365,14.210747
1378821940993408,-15.262984,5.751924,16.222101
1381093979301248,80.10653,1.1666899,14.265811
1384392514145536,-11.946141,5.711226,15.936659
1384456938080128,-38.307426,0.46094298,12.32056
1411227469940352,-39.133842,28.118092,15.092163
1428407339077888,-34.19634,3.3007758,14.028363
1432805385587072,4.393817,0.7116263,11.782541
1435244927007872,-13.892095,0.30085534,7.2153497
1466026956949376,-20.17226,1.8238081,13.239997
1467921038177280,37.258343,6.5803533,14.524702
1486028620270208,-14.183825,2.584306,14.077221
1525542319405696,32.067684,5.8118825,14.875596
1536984112256512,-4.2846704,2.0806446,13.73426
1550070876995712,1.4089197,2.0891159,13.480172
1558630747489536,9.648955,2.404954,13.654359
1565257881365120,8.284475,0.406404,10.856301
1575604458209920,10.065262,2.7581372,13.850917
1672601999571840,28.23169,7.342472,15.09494
1685418181978752,-26.017347,6.729178,14.898982
1710672589696768,-62.59382,4.501913,14.250132
1725515996699264,8.1066475,5.3410163,14.1918955
1729050754157568,23.491568,1.1616842,12.72023
1757814150743552,-36.84962,4.8873544,14.509907
1849142335408768,-20.698994,3.5459538,14.240783
1866871960426368,54.67515,0.89105225,12.987792
1902125051967744,27.687937,1.012784,12.39257
1905561025763584,42.91698,4.1601415,14.101852
1911024224195328,42.830353,0.6720013,10.992701
1951083383498240,-29.97139,2.433989,13.312542
1959746333153280,-16.738447,4.8977,14.305436
1962117155125888,19.219229,3.8783226,16.03455
1995136863776128,-7.7978845,13.992503,15.120049
2013313165362560,52.008392,4.045845,14.922887
2017505053426432,14.564961,3.1420152,14.075334
2094539586793600,58.01234,4.86275,15.22982
2097421509205760,-5.9952307,2.4916146,15.0875845
2114055918546432,32.96046,6.1931453,14.762987
2121168384387840,42.14578,6.327323,15.579455
2128280850225536,38.330475,11.632092,15.116027
2158139462857088,57.57859,5.089899,14.87731
2164702172863616,36.69184,4.9397883,15.253731
2169065859635968,22.879715,1.251065,13.618334
2171677199936384,93.47101,4.8316665,16.256598
2178961464262912,24.04625,4.8510017,14.007725
2186005210618880,29.457926,4.7888327,14.707873
2190678135076480,4.693938,0.2398783,10.8524065
2194938742588288,17.283806,2.744287,13.956172
2195969534737536,-1.755971,7.1483755,15.099966
2203803555092096,-18.135897,5.790695,14.274758
2205521541991168,26.253666,9.775444,15.480833
2208476479502208,69.675606,6.6696143,14.9354925
2215176628480384,-73.81955,0.33306497,11.957659
2319527153656192,22.552715,8.988691,16.732315
2357662167971840,8.510357,0.35696444,11.113532
2361514753904256,6.4138885,4.1941237,14.093923
2414566190008704,3.5322316,3.6583114,13.581016
2453770651442048,-2.7884283,3.9566138,14.483389
2453839370919424,55.23393,2.3630207,13.675483
2483354386153088,-5.6379805,2.8916838,13.512817
2493799746613248,35.29945,4.8449297,15.024138
2523967596892800,-16.072124,6.8324313,14.640186
2530083630321920,-1.2707967,1.7182008,14.503874
2554307245894016,20.421694,0.2062685,9.357401
2576056960297088,14.793042,4.2480726,14.710626
2607736639052032,48.723736,5.679917,14.778002
2625534983490944,-18.704706,8.953659,15.0720415
2635945984215040,-32.851887,0.4555531,11.207125
2661921946416768,1.6149533,7.506019,14.973121
2663880451502208,0.5367272,8.5793915,14.093619
2663983530716800,-6.3834,8.469867,15.439811
2682537789499136,20.682325,5.288153,14.854423
2685458367291264,1.9547299,2.9145305,14.035657
2694666777142016,9.953177,5.004973,14.40009
2701366926117632,-10.945058,2.1839564,14.401452
2706074210274944,162.68852,0.59244305,11.679759
2716450851288192,68.5387,0.82510906,13.259469
2724387950846336,-14.608041,3.3200758,13.943298
2753765527127552,-3.3517022,2.3742337,13.790023
2785131672912768,-20.807465,3.9474208,14.162306
2791526879560576,8.590142,5.1184273,15.756748
2802865593206400,24.13632,7.7091784,
2835503049351936,25.790987,3.9891071,12.376595
2868939370073344,20.568531,4.1618476,15.200034
2874952324281600,20.90365,6.171497,14.410962
2923262116425344,-38.139133,1.3286462,12.75305
2934841348316928,9.4051,2.4944782,13.654194
2946832896940800,33.949883,8.824812,15.057341
2959168043056512,53.802757,8.524054,14.787866
2973972794986112,19.86881,2.1339366,12.676733
2975798156423168,-34.529438,4.9839664,14.700129
2981742391155584,-3.3719778,7.842161,10.460901
3014315423116288,16.736523,0.8292176,11.273583
3018335512496256,19.951452,3.317123,13.923951
3022596120054528,45.438503,0.14865275,10.929781
3029227549546240,-34.830223,9.825901,15.715456
3032010688393856,27.470547,3.2702584,13.706003
3039398032099840,-65.019875,4.6095333,14.505967
3047060253758080,-33.619556,2.056357,12.933368
3074582404203776,10.304982,0.15521398,10.778059
3096396542797696,38.192417,0.57037026,12.105494
3099733732755840,37.516266,9.165461,14.920219
3115264334478720,40.078976,2.18919,13.46149
3125980277258112,20.842518,5.1818905,16.246105
3168311475546112,10.152636,0.17466435,10.2963085
3259850113488128,54.274185,0.9372861,11.92879
3277957695631872,11.067386,2.818898,13.84041
3322762794429952,-50.55873,5.959059,15.378532
3364544236278784,11.762021,9.4093075,14.806298
3364887833662336,-72.30841,8.71277,15.24619
3381651090748032,-4.837084,1.1204196,13.007374
3383506516620544,11.486619,1.7192905,13.765554
3388733492174336,-12.809366,2.7516487,14.206278
3389077089557376,26.193201,3.5945847,14.721453
3404779489959040,42.67203,3.8444548,14.542852
3414705158764288,-9.911987,4.3574715,13.797888
3437730479247488,-12.091313,5.70782,14.290226
3438344658756224,17.469597,2.521699,13.731503
3468138847479936,-9.13773,1.4287889,12.663815
3490163439792256,-27.5544,4.868139,15.052624
3495454839492480,89.422676,5.7667313,15.042328
3524694976828288,-5.7483406,2.6082041,11.437743
3569328276976896,-1.0114243,7.9456363,14.928532
3578639766044288,-152.23515,1.0124911,12.150534
3581835221742592,11.278299,5.5598555,15.451246
3594548324896512,79.384285,3.513091,14.350454
3657319271501824,-24.151,0.23992029,10.653883
3658354359027456,-28.26156,5.3836617,14.536391
3660308570687360,-2.3506386,1.1196449,10.877637
3703189522229760,-4.164608,0.9935678,12.584497
3738103311809024,16.666454,3.800341,13.6312065
3741882883052928,-12.361417,3.2782376,14.077199
3767309089440384,-14.057613,0.28518987,11.044299
3767790125775872,20.212456,2.9142902,13.909821
3796579290975872,68.98449,0.43981567,12.561924
3800839898968576,3.7893825,1.6011513,13.419075
3811873670254336,6.8566756,1.7313387,12.785867
3831935461769344,93.89682,0.90770173,13.110077
3853139716004736,15.730667,1.1266537,9.784702
3862794802478080,26.921629,5.755835,15.238591
3917598585166080,0.80532557,7.740859,15.034156
3923886417263232,29.484434,7.8377175,15.601145
3933850741383552,20.800394,2.4256842,13.466109
3938626745013760,5.776029,9.161784,15.125415
3943918144665856,57.326385,2.4554784,13.213721
3974494016256000,-1.3832344,0.4799558,11.072738
4048784066139264,-2.8179607,3.6098702,14.687686
4069984024665344,-53.383186,35.858665,14.979265
4072595364776832,53.299957,4.058694,15.5313835
4106130469491456,11.938997,3.1938233,13.676376
4107088246617344,63.005894,2.3755126,13.3566
4109600803058048,-20.440714,5.48918,14.484588
4117911564202880,15.7196865,1.9148239,12.864844
17149805245440,30.725399,0.799501,12.529331
30034707100800,-32.520874,6.575378,14.418302
55735791423104,-23.767426,3.1971855,14.102062
77446850344832,-34.965267,2.8417215,13.07565
91023242674176,-23.5483,3.309407,14.102883
97620312437760,-31.420902,4.309521,13.986058
121603409830016,67.19542,1.9550519,13.368381
127272766642944,21.476835,2.1265311,13.25668
144280837028736,63.44039,3.2304447,14.520637
225163661087360,-38.35251,2.1310868,12.957112
250860450092160,15.71814,2.6095486,12.6564865
267868520579200,12.925644,0.7774109,12.475615
279005371097600,10.85455,4.810812,14.557388
284017597359616,-45.94498,2.6406372,13.472687
298796580555904,-8.250485,4.129836,14.380382
311608467497984,-28.982693,1.0882561,12.752624
317282119820800,-9.01087,5.359703,14.427204
359853835611008,-2.9661028,0.34874877,11.475798
384317969303168,36.25969,0.123233184,8.715588
418952585585408,-28.849476,4.895681,14.381971
434792424962944,-23.730448,2.5364707,13.761165
436029375546752,31.515533,5.106029,15.907365
446406016538240,-162.36383,5.271988,14.280716
461142048768128,0.40116206,2.647567,11.972035
464822836316672,8.066354,2.3718448,12.855281
480387797766016,-27.875843,10.782007,15.072995
501514741404032,7.79994,3.6925514,15.99832
506432479420288,59.76269,5.712262,15.185924
544022033209088,35.546318,4.9982123,14.140908
567038762640256,-13.485958,0.85923725,12.681444
596798591393792,51.444305,6.8130746,16.396214
613978460597248,21.620523,0.9012266,8.955068
616967757813248,3.5044913,5.9902167,14.469964
625007936582016,-78.95038,3.3079236,13.950501
635414642103808,-10.807833,2.3000486,12.377701
647994601527424,25.143555,2.3376312,13.526464
676822422040832,-82.95009,5.150849,15.001161
702557866037760,-22.864666,6.9601183,14.447755
702832743946240,-27.079494,1.5770214,13.612075
717259538445440,34.686104,6.030519,14.698189
734886084224256,69.52898,3.675213,14.526846
757907108927616,57.175503,6.159626,15.6426115
776259504890880,5.8373322,9.614531,14.945576
785021238163456,64.58286,2.4341695,13.02012
814948570272000,42.998447,2.6412823,13.360116
836556550062976,56.42357,1.402344,12.647369
856725716478592,52.862778,0.41084564,12.875587
858551078197376,-12.6786995,1.6721846,12.399076
858688517149056,3.349373,0.9266528,11.274774
869095222804096,-38.607082,2.1056466,13.216669
871573419036800,41.438015,5.552156,13.768292
881262865249792,-25.245901,9.558743,14.757369
890024598557184,-14.052467,6.2482257,14.806277
906620352153984,14.962022,0.830526,11.394788
915004128306560,29.316124,0.43612328,9.927696
919333455340544,18.360565,2.286614,13.303862
924040739488000,-27.374788,3.8154044,14.176714
935997928414976,-32.20427,4.925996,13.862396
939227743820544,48.92792,1.0414519,12.58018
941667285268608,-3.2471116,3.3342807,14.4536705
978775802688384,-14.38117,3.70576,14.053688
989427321716096,-23.81199,4.0268793,15.90761
989908358059520,16.4372,0.2805791,11.484249
993962807180544,29.364098,6.1000547,15.790144
1013066821727616,49.297523,4.284586,14.73837
1063953594197760,-7.384883,2.49524,13.758129
1120784601433344,-41.802982,3.3077326,15.012472
1131053868027648,-18.60974,6.838409,12.100075
1141091206954496,12.908869,4.2569714,14.8054
1155247419156608,-23.16653,0.40833873,10.998717
1164451533867648,64.94953,0.7724252,12.560594
1179848991827328,0.54032004,0.14513676,9.275297
1218778575346560,-23.003138,5.396715,15.321862
1221011958336512,-18.897743,1.1329042,12.583441
1233102290555520,25.114086,0.50014603,12.282798
1266946633361920,-19.488014,3.8549795,13.349756
1289112959682176,27.750008,6.0438075,15.095219
1294022106687744,-19.584,1.2713214,12.537058
1367762400788224,78.71991,7.899146,15.29531
1414216767178880,5.2309475,6.9707036,14.540156
1415831674879488,-24.017822,3.8198414,15.065165
1481832437172608,-4.7798133,2.1522186,13.562845
1488085909555456,-16.339272,4.2602687,15.727888
1491972855004928,22.099718,7.600254,15.045694
1494549835380608,0.81139964,3.3403285,13.618548
1531692712551040,-72.711464,4.264347,14.107392
1535815881153280,-34.169353,2.9844306,14.450241
1610956333384832,13.901599,6.0004377,15.076594
1641506436360960,-33.51899,2.6716304,13.553539
1656487282309504,39.877796,1.8985441,13.225606
1657518074460032,126.01654,5.9416285,14.88827
1671326394192768,32.59696,1.1358029,12.767229
1678477514830080,-3.7953684,4.324659,14.051333
1689468335838080,73.71139,2.0910187,13.103495
1691328057034496,31.736752,3.3586605,12.990685
1697959486536320,0.9544476,0.16947652,10.359283
1698612321563008,33.33434,8.408406,14.470981
1700399027955456,12.073632,4.050504,15.966845
1722767217595520,-21.556938,2.4540143,13.59436
1726443709630720,25.116278,7.5093117,14.925612
1732078706722048,11.977451,0.60247743,12.256902
1754481256123392,23.06833,6.3783393,14.799872
1754687414552960,-30.994087,4.4207997,15.0298395
1795571207791104,59.23362,1.6783483,12.610513
1804509035161600,-7.8736773,4.4982133,14.686653
1820211435573632,-24.16856,4.9923606,14.561581
1849726450958976,-5.0918016,2.1205285,13.417996
1855842484383360,4.4155564,8.586088,14.768213
1888965272194688,36.18218,4.02963,14.541022
1894840787445120,37.966984,2.0536134,13.963014
1908855265056896,3.163352,2.6921237,12.349252
1926039429820800,-73.629166,8.020191,14.92367
1931841930584960,-2.282272,3.8164163,12.755287
1932464700934656,-13.727733,5.3505135,14.08952
1965175171837184,58.245106,2.128841,13.406886
1983832509852800,-14.571094,1.7203201,12.9613
2025094259952128,8.857626,4.0268946,14.436073
2037777299035264,-21.789991,8.428204,16.276508
2044614886988928,-2.070642,4.307292,14.894823
2048497537393792,-53.70548,2.2469213,
2058118264126336,18.583042,2.5215464,14.260418
2067292314275328,20.853056,5.148087,14.902116
2142226608068224,58.674397,10.756646,12.457556
2150816542672256,9.288834,3.65749,10.988282
2172703696009088,-20.874023,0.8167193,11.275029
2189574327535360,25.157835,2.2371984,12.928237
2197653161959808,46.391098,8.264158,14.88578
2215932542725632,35.14334,5.1026154,14.733949
2216379219323392,-7.0948687,5.956445,15.520664
2222495252753024,4.0444703,6.8077683,15.181335
2230707230243328,11.855599,13.126824,14.919899
2242183382835584,-44.99244,7.1347895,15.828862
2244485485304704,-13.727225,5.548884,14.021102
2256545753276032,-21.596296,8.471353,16.436348
2293821774089088,13.247638,0.8726485,11.989771
2302897040284288,-50.61516,4.874296,15.42664
2306779690735872,18.458618,0.59115285,12.080314
2318702519936768,22.293814,4.3585944,14.335874
2323615962756352,1.2037474,6.2387366,14.957676
2333026235564928,15.570735,3.2365003,14.49013
2348561132809856,-33.05729,3.3220901,14.322775
2353130977725184,56.83044,3.2518432,13.834552
2355776677577856,-8.171206,0.2508622,12.197457
2377320233553280,20.220425,0.23164403,11.117017
2386043311495936,-3.242057,7.6043634,14.550583
2400203819405184,-30.004007,14.281398,11.784454
2420235546823424,18.436975,3.2494347,14.741217
2422022253261824,30.545855,2.124308,13.650594
2433738924040192,69.97099,4.2147517,16.06335
2438480567923456,-25.307444,7.4357157,14.075491
2468334884889216,-7.3269796,1.9980266,12.718204
2495242855623040,-3.2745855,0.4117258,9.57544
2582482231368320,8.14169,5.7930036,14.426935
2621270080856320,41.927498,2.1049802,12.94874
2621377455156096,27.037655,8.202358,16.342922
2691260867417728,-14.097471,1.6734571,12.207669
2710472256819712,29.107801,0.37247637,9.566083
2760770620269440,-7.2543974,2.0193624,13.25259
2777847408368000,-0.2857848,0.8789866,11.959778
2789465295272064,7.431414,3.2390404,13.84199
2807607237227904,-11.810662,4.3655405,16.156109
2835060668053376,12.106839,2.1415596,13.8187
2859662240737792,-11.08596,3.0085897,13.44525
2861410292460288,-41.9896,7.0941863,15.050177
2864197726199296,30.68602,0.16282794,9.179065
2882099149859840,3.2071562,4.747348,14.619414
2887665427494272,46.67318,5.464897,15.239063
2901581121522304,8.677003,6.188842,15.31732
2915393736313600,10.706414,1.5532887,12.738165
2938723998662016,13.55079,2.959101,13.7048435
2947382652752384,-24.208284,6.6584125,14.580446
2955319752285184,-25.048119,4.8422804,13.88838
2976725869360640,12.16956,2.940412,13.373164
2976824653268992,33.259468,0.93390846,12.451904
2978890532840576,27.879303,7.385922,15.023915
2988408180394624,17.74516,9.519429,16.667055
2993287263268992,18.296001,5.254539,16.459204
3001430521259008,4.7305164,7.0906663,15.114944
3011429205087616,-32.602707,9.277892,14.689473
3067401218858880,18.752659,5.5620804,14.556101
3075368382768256,-1.4236956,0.5602525,12.597728
3096503917330688,-12.759602,15.636108,15.165916
3120487014707200,-28.828056,4.1353874,15.687201
3123094059506304,-55.323914,0.80266654,12.580207
3129420546671232,74.324104,2.3950016,13.856196
3187557223997952,20.35453,4.4912024,14.724819
3192986062611840,7.948586,3.7252352,14.478185
3214907575927296,25.707565,0.2772505,11.427492
3220886170154624,-21.920366,2.4832222,14.007961
3223463150566528,-45.309383,7.7032046,15.30884
3238993752339200,-7.925217,3.7971826,13.94287
3300115431705088,19.747337,0.6781789,12.497145
3307060394009600,22.35354,3.994938,14.411246
3314688255919232,49.591515,6.9881763,15.217764
3329252489941248,14.600668,2.0275874,13.443354
3338568274080640,51.036674,9.525042,14.880648
3368770484092800,-2.285513,0.7846539,13.223638
3388939650603776,57.632397,9.983563,14.923936
3404775194667136,28.293262,0.86486626,12.299147
3408211168211200,-14.207646,1.4570673,10.25581
3411715861523712,-10.481273,0.19961159,11.490823
3482054541511552,-48.5402,3.248028,13.731651
3484528442703488,-12.848794,6.5838304,15.176567
3495042522629504,2.994638,2.9113235,13.668319
3660686526153216,-33.834248,1.2150649,14.12112
3722671493744000,21.19815,8.456251,14.502157
3727039476067200,16.730848,3.7890573,14.650992
3735934352921344,-43.44013,3.4380307,13.824966
3752495746811904,-1.984268,3.3027482,13.893279
3762361287090944,-22.001478,8.745116,15.674204
3765522383046272,11.926654,8.745294,15.086647
3772939791310208,-42.95009,6.0976133,16.03845
3776826736960256,24.89081,11.739042,15.012372
3797236421523712,-40.68024,0.21276906,11.233132
3798542091579648,-14.768097,3.9094281,14.547364
3816924551768576,40.629612,2.325851,12.185994
3826579638255744,40.212463,8.229202,15.667215
3827782229097344,-4.3390985,5.4933696,14.620097
3828538143526912,29.034855,3.3294826,14.070419
3829427200867968,-52.973698,0.36840242,11.15448
3831939757438720,10.40936,2.795235,12.749622
3876366899115904,10.826632,0.5879949,11.67488
3878870864377216,-32.87598,2.8842568,13.754979
3908592038060928,-0.083016366,0.46221438,12.978068
3914609287936000,28.468067,3.237223,14.780051
3919896391979648,33.7233,0.79002744,12.232813
3921000199263488,14.920487,5.9962564,14.844456
3924230014648064,-9.648741,2.2526085,13.940016
3931033242840448,72.163185,10.423342,14.37735
3984806233339264,113.90342,8.2884,15.079953
4009373446216832,-16.735516,8.122934,14.890835
4023564018140160,-14.318205,2.2579732,13.5195
4047340957133696,-12.184381,10.660557,15.594411
4062527961467392,14.703073,4.0277996,15.160376
4062905918591744,42.48313,2.221726,13.655567
4130113566850304,-29.212946,2.5923188,13.92592
4138806580663296,53.942413,7.4437356,15.2546
4160006539210112,-41.575455,6.3264136,14.827053
4161685870877824,-0.53801507,1.9978161,13.099525
7387343906304,5.4223056,6.0573816,15.738258
14431090271232,28.006704,7.3078785,14.250803
49718541571200,-14.364226,3.8593264,14.315644
67246303740672,134.19133,2.9022295,13.479984
69307888039424,-44.76058,8.395052,14.895682
92603790642688,45.771442,0.21493562,10.287307
143421843569792,3.888127,0.5177901,12.321452
191972153867648,3.3157341,6.6665516,15.00158
208941569016832,18.869785,3.471244,13.800158
211449830193280,20.409168,5.49435,14.301098
259557759213312,-1.2301344,7.2698326,15.518937
297181672853632,23.556732,2.33431,13.779724
303744382859776,13.547186,12.3418,
306802399602432,54.34267,4.8806443,15.3891325
320683733915264,-34.91773,7.8303723,16.8382
349374115419136,23.326895,0.22635736,9.803527
369234044177024,-19.748192,7.896717,14.90208
378682972232064,19.8763,9.299262,15.783801
383115377773952,-37.811993,0.614052,11.477272
391636593591424,9.812338,4.8602123,15.002399
462280215652096,-5.2253723,1.9424398,13.975222
569065987204352,39.006897,1.3803259,12.354636
610920443881472,-10.576007,3.8338506,14.121491
643012439502208,-23.676544,0.924229,12.109125
644764786155136,49.445744,7.537196,14.82147
647852867391232,64.10326,2.0786252,13.882146
650949539036928,-30.995485,9.800762,15.190591
658233803561344,-17.73751,5.2327657,14.499205
669709956206080,-44.784786,5.066758,15.348396
673008491088640,-12.3359165,0.1650448,8.554262
695170522295168,16.200611,0.22102687,9.86673
706848537721856,0.3887121,7.178703,14.653166
710048289096192,21.60413,2.676948,14.418472
727468676412288,-12.074605,6.8331285,14.411145
739941261487744,-4.1284094,9.032879,14.963438
743686472942080,62.886925,3.328416,14.061693
765706770029056,44.85316,1.6682652,12.929915
787387764446208,-23.11767,3.6738384,14.5735445
794023489623680,26.12581,2.1137505,13.660792
801823150228352,-2.7030902,3.079867,13.738157
825806247584768,-36.815758,4.5131907,14.446013
832884353697152,16.433893,6.921217,14.356736
873875521502720,10.102986,9.078648,16.587875
879716677049344,-0.21670091,15.231418,14.795655
929503937887232,10.050388,7.3733516,
949879262711552,56.34474,8.13293,14.906494
963829316533760,69.82957,5.3039975,16.163704
967643247469824,-53.98581,2.4655428,13.241487
968055564328448,-49.26577,7.1540675,14.701362
991141012979968,-23.023926,1.1568654,13.215119
1005885636393984,11.446559,10.269946,14.915624
1007225666164224,21.305372,4.4811187,14.35599
1041997721403904,-1.2729982,4.6050696,14.64678
1049728662528640,-8.50318,6.969777,16.621927
1057012927058176,3.0854092,4.37747,14.104733
1079759073814016,-11.971433,6.0574613,14.193117
